SKU,Product Name,Category,Brand,Cost Price
12.108.1000,"Bottle, Reagent, With Screw Cap, Clear, Cap.1000ml, TS GL 45, O.D. X Ht.101x225mm",Non Volumetric Glassware,10,266.12
12.108.2000,"Bottle, Reagent, With Screw Cap, Clear, Cap.2000ml, TS GL 45, O.D. X Ht.136x260mm",Non Volumetric Glassware,10,482.87
12.108.3000,"Bottle, Reagent, With Screw Cap, Clear, Cap.3000**ml, TS GL 45, O.D. X Ht.166x285mm",Non Volumetric Glassware,1,1241.34
12.108.5000,"Bottle, Reagent, With Screw Cap, Clear, Cap.5000ml, TS GL 45, O.D. X Ht.181x330mm",Non Volumetric Glassware,1,1727.06
12.108.9910,"Bottle, Reagent, With Screw Cap, Clear, Cap.10000ml, TS GL 45, O.D. X Ht.227x410mm",Non Volumetric Glassware,1,2929.68
12.108.9920,"Bottle, Reagent, With Screw Cap, Clear, Cap.20000ml, TS GL 45, O.D. X Ht.288x505mm",Non Volumetric Glassware,1,6656.57
12.112.0010,"Bottle, Reagent, With Screw Cap, Amber, Cap.10*ml, TS GL 25, O.D. X Ht.34x50mm",Non Volumetric Glassware,10,115.12
12.112.0025,"Bottle, Reagent, With Screw Cap, Amber, Cap.25ml, TS GL 25, O.D. X Ht.36x70mm",Non Volumetric Glassware,10,135.13
12.112.0050,"Bottle, Reagent, With Screw Cap, Amber, Cap.50ml, TS GL 32, O.D. X Ht.46x87mm",Non Volumetric Glassware,10,173.17
12.112.0100,"Bottle, Reagent, With Screw Cap, Amber, Cap.100ml, TS GL 45, O.D. X Ht.56x100mm",Non Volumetric Glassware,10,322.09
12.112.0250,"Bottle, Reagent, With Screw Cap, Amber, Cap.250ml, TS GL 45, O.D. X Ht.70x138mm",Non Volumetric Glassware,10,398.97
12.112.0500,"Bottle, Reagent, With Screw Cap, Amber, Cap.500ml, TS GL 45, O.D. X Ht.86x176mm",Non Volumetric Glassware,10,489.62
12.112.1000,"Bottle, Reagent, With Screw Cap, Amber, Cap.1000ml, TS GL 45, O.D. X Ht.101x225mm",Non Volumetric Glassware,10,629.29
12.112.2000,"Bottle, Reagent, With Screw Cap, Amber, Cap.2000ml, TS GL 45, O.D. X Ht.136x260mm",Non Volumetric Glassware,10,1235.49
12.112.3000,"Bottle, Reagent, With Screw Cap, Amber, Cap.3000**ml, TS GL 45, O.D. X Ht.166x285mm",Non Volumetric Glassware,1,2264.92
12.112.5000,"Bottle, Reagent, With Screw Cap, Amber, Cap.5000ml, TS GL 45, O.D. X Ht.181x330mm",Non Volumetric Glassware,1,3220.55
12.112.9910,"Bottle, Reagent, With Screw Cap, Amber, Cap.10000ml, TS GL 45, O.D. X Ht.227x410mm",Non Volumetric Glassware,1,7107.00
12.112.9920,"Bottle, Reagent, With Screw Cap, Amber, Cap.20000ml, TS GL 45, O.D. X Ht.288x505mm",Non Volumetric Glassware,1,14508.59
12.106.5000,"Reagent  Bottle  Clear, Extra Wide  Mouth With  Polypropylene Screw Cap And With Pouring Ring, Repeatedly Autoclaveable, Graduated, Cap.5000ml, Din Th GL80",Non Volumetric Glassware,1,2529.18
12.106.9910,"Reagent  Bottle  Clear, Extra Wide  Mouth With  Polypropylene Screw Cap And With Pouring Ring, Repeatedly Autoclaveable, Graduated, Cap.10000ml, Din Th GL80",Non Volumetric Glassware,1,3352.04
12.106.9920,"Reagent  Bottle  Clear, Extra Wide  Mouth With  Polypropylene Screw Cap And With Pouring Ring, Repeatedly Autoclaveable, Graduated, Cap.20000ml, Din Th GL80",Non Volumetric Glassware,1,8060.02
12.125.1000,"Storage Bottle with High Solvent Recovery for HPLC, Cap.1000ml, TS GL 45, O.D. X Ht.103 X 200mm",Non Volumetric Glassware,10,1301.30
12.125.2000,"Storage Bottle with High Solvent Recovery for HPLC, Cap.2000ml, TS GL 45, O.D. X Ht.131 X 280mm",Non Volumetric Glassware,10,1601.60
12.103.0005,"Caps, PP Screw Cap with Pouring Ring for Laboratory Reagent Bottles, Colour TypeBlue, Din Th GL 45",Non Volumetric Glassware,10,12.01
12.103.0010,"Caps, PP Screw Cap with Pouring Ring for Laboratory Reagent Bottles, Colour TypeOrange, Din Th GL 45",Non Volumetric Glassware,10,12.01
12.103.0015,"Caps, PP Screw Cap with Pouring Ring for Laboratory Reagent Bottles, Colour TypeYellow, Din Th GL 45",Non Volumetric Glassware,10,12.01
12.103.0020,"Caps, PP Screw Cap with Pouring Ring for Laboratory Reagent Bottles, Colour TypeGreen, Din Th GL 45",Non Volumetric Glassware,10,12.01
12.103.0025,"Caps, PP Screw Cap with Pouring Ring for Laboratory Reagent Bottles, Colour TypeGrey, Din Th GL 45",Non Volumetric Glassware,10,12.01
12.103.0030,"Caps, PP Screw Cap with Pouring Ring for Laboratory Reagent Bottles, Colour TypeBlue, Din Th GL 25",Non Volumetric Glassware,10,10.01
12.103.0035,"Caps, PP Screw Cap with Pouring Ring for Laboratory Reagent Bottles, Colour TypeBlue, Din Th GL 32",Non Volumetric Glassware,10,10.01
12.103.0110,"Caps, Screw Cap High Temperature Resistant for Laboratory Reagent Bottles, Colour TypeRed, Mat. PBT, Din Th GL 45",Non Volumetric Glassware,25,0.00
12.103.0040,"PP Screw Cap GL45 with vent and PTFE Filter, Colour TypeBlue, No. of Vents 3, Din, MaterialPP, Din Th. GL 45",Non Volumetric Glassware,25,0.00
12.103.0050,"PP Screw Cap GL45 with vent and PTFE Filter, Colour TypeBlue, No. of Vents 6, Din, MaterialPP, Din Th. GL 45",Non Volumetric Glassware,25,0.00
12.116.0030,"Bottle,  Dropping  Bottle  With  Rubber  Teat,  Dropping  Pipette Ground Into Bottle Neck, Clear, Cap.30ml",Non Volumetric Glassware,12,93.40
12.116.0060,"Bottle,  Dropping  Bottle  With  Rubber  Teat,  Dropping  Pipette Ground Into Bottle Neck, Clear, Cap.60ml",Non Volumetric Glassware,12,106.04
12.116.0125,"Bottle,  Dropping  Bottle  With  Rubber  Teat,  Dropping  Pipette Ground Into Bottle Neck, Clear, Cap.125ml",Non Volumetric Glassware,12,123.01
12.116.0250,"Bottle,  Dropping  Bottle  With  Rubber  Teat,  Dropping  Pipette Ground Into Bottle Neck, Clear, Cap.250ml",Non Volumetric Glassware,12,163.54
12.120.0030,"Bottle,  Dropping  Bottle  With  Rubber  Teat,  Dropping  Pipette Ground Into Bottle Neck, Amber, Cap.30ml",Non Volumetric Glassware,12,147.73
12.120.0060,"Bottle,  Dropping  Bottle  With  Rubber  Teat,  Dropping  Pipette Ground Into Bottle Neck, Amber, Cap.60ml",Non Volumetric Glassware,12,155.53
12.120.0125,"Bottle,  Dropping  Bottle  With  Rubber  Teat,  Dropping  Pipette Ground Into Bottle Neck, Amber, Cap.125ml",Non Volumetric Glassware,12,186.56
12.120.0250,"Bottle,  Dropping  Bottle  With  Rubber  Teat,  Dropping  Pipette Ground Into Bottle Neck, Amber, Cap.250ml",Non Volumetric Glassware,12,255.25
12.110.0250,"Bottles, Solution, Amber, Tooled Neck, Cap.250ml, App Neck I. D. 18mm",Non Volumetric Glassware,10,190.19
12.110.0500,"Bottles, Solution, Amber, Tooled Neck, Cap.500ml, App Neck I. D. 23mm",Non Volumetric Glassware,10,310.31
12.110.1000,"Bottles, Solution, Amber, Tooled Neck, Cap.1000ml, App Neck I. D. 28mm",Non Volumetric Glassware,6,522.52
12.110.2000,"Bottles, Solution, Amber, Tooled Neck, Cap.2000ml, App Neck I. D. 33mm",Non Volumetric Glassware,2,830.83
12.129.0250,"Bottles, Solution, Plain, Tooled Neck, Cap.250ml, App Neck I. D. 18mm",Non Volumetric Glassware,10,90.09
12.129.0500,"Bottles, Solution, Plain, Tooled Neck, Cap.500ml, App Neck I. D. 23mm",Non Volumetric Glassware,10,182.30
12.129.1000,"Bottles, Solution, Plain, Tooled Neck, Cap.1000ml, App Neck I. D. 28mm",Non Volumetric Glassware,10,256.95
12.129.2000,"Bottles, Solution, Plain, Tooled Neck, Cap.2000ml, App Neck I. D. 33mm",Non Volumetric Glassware,10,429.54
12.129.3000,"Bottles, Solution, Plain, Tooled Neck, Cap.3000ml, App Neck I. D. 44mm",Non Volumetric Glassware,1,1049.02
12.129.5000,"Bottles, Solution, Plain, Tooled Neck, Cap.5000ml, App Neck I. D. 44mm",Non Volumetric Glassware,1,1937.40
12.129.9910,"Bottles, Solution, Plain, Tooled Neck, Cap.10000ml, App Neck I. D. 54mm",Non Volumetric Glassware,1,4095.33
12.129.9920,"Bottles, Solution, Plain, Tooled Neck, Cap.20000ml, App Neck I. D. 54mm",Non Volumetric Glassware,1,7476.98
12.122.1000,"Roux, Culture Bottle, Off-Set Neck, Cap.1000ml",Non Volumetric Glassware,20,481.13
12.174.0060,"BOD Bottles, Penny Head Stopper, Cap.60*ml",Non Volumetric Glassware,6,117.57
12.174.0125,"BOD Bottles, Penny Head Stopper, Cap.125*ml",Non Volumetric Glassware,6,127.79
12.174.0300,"BOD Bottles, Penny Head Stopper, Cap.300ml",Non Volumetric Glassware,2,190.02
12.172.0060,"BOD Bottles, Robotic Stopper, Cap.60*ml",Non Volumetric Glassware,6,117.57
12.172.0125,"BOD Bottles, Robotic Stopper, Cap.125*ml",Non Volumetric Glassware,6,127.79
12.172.0300,"BOD Bottles, Robotic Stopper, Cap.300ml",Non Volumetric Glassware,2,190.02
12.155.1000,"Aspirator Bottle GL 45 With Screw Cap and Stopcock, Cap.1000ml, SS14/23",Non Volumetric Glassware,1,601.60
12.155.2000,"Aspirator Bottle GL 45 With Screw Cap and Stopcock, Cap.2000ml, SS19/26",Non Volumetric Glassware,1,967.95
12.155.3000,"Aspirator Bottle GL 45 With Screw Cap and Stopcock, Cap.3000ml, SS24/29",Non Volumetric Glassware,1,1902.47
12.155.5000,"Aspirator Bottle GL 45 With Screw Cap and Stopcock, Cap.5000ml, SS29/32",Non Volumetric Glassware,1,2575.41
12.155.9910,"Aspirator Bottle GL 45 With Screw Cap and Stopcock, Cap.10000ml, SS29/32",Non Volumetric Glassware,1,4091.03
12.155.9920,"Aspirator Bottle GL 45 With Screw Cap and Stopcock, Cap.20000ml, SS29/32",Non Volumetric Glassware,1,9339.44
12.156.0250,"Aspirator Bottle GL 45 With Screw Cap and Tubulation (IS-4796-3), Cap.250ml",Non Volumetric Glassware,1,193.05
12.156.0500,"Aspirator Bottle GL 45 With Screw Cap and Tubulation (IS-4796-3), Cap.500ml",Non Volumetric Glassware,1,276.78
12.156.1000,"Aspirator Bottle GL 45 With Screw Cap and Tubulation (IS-4796-3), Cap.1000ml",Non Volumetric Glassware,1,430.13
12.156.2000,"Aspirator Bottle GL 45 With Screw Cap and Tubulation (IS-4796-3), Cap.2000ml",Non Volumetric Glassware,1,729.15
12.156.3000,"Aspirator Bottle GL 45 With Screw Cap and Tubulation (IS-4796-3), Cap.3000ml",Non Volumetric Glassware,1,0.00
12.156.5000,"Aspirator Bottle GL 45 With Screw Cap and Tubulation (IS-4796-3), Cap.5000ml",Non Volumetric Glassware,1,2370.00
12.164.0250,"Washing Bottle - Flat Bottom Flask With Stopper And Inlet & Outlet Glass Tubes, Cap.250ml",Non Volumetric Glassware,1,163.03
12.164.0500,"Washing Bottle - Flat Bottom Flask With Stopper And Inlet & Outlet Glass Tubes, Cap.500ml",Non Volumetric Glassware,1,232.20
12.164.1000,"Washing Bottle - Flat Bottom Flask With Stopper And Inlet & Outlet Glass Tubes, Cap.1000ml",Non Volumetric Glassware,1,293.39
12.164.2000,"Washing Bottle - Flat Bottom Flask With Stopper And Inlet & Outlet Glass Tubes, Cap.2000ml",Non Volumetric Glassware,1,518.34
12.164.5000,"Washing Bottle - Flat Bottom Flask With Stopper And Inlet & Outlet Glass Tubes, Cap.5000ml",Non Volumetric Glassware,1,1396.50
12.164.9910,"Washing Bottle - Flat Bottom Flask With Stopper And Inlet & Outlet Glass Tubes, Cap.10000ml",Non Volumetric Glassware,1,3008.86
12.164.0005,"Spare Head, For Flask Type Wash Bottles, Cap.250ml",Non Volumetric Glassware,2,76.89
12.164.0010,"Spare Head, For Flask Type Wash Bottles, Cap.500ml",Non Volumetric Glassware,2,84.92
12.164.0015,"Spare Head, For Flask Type Wash Bottles, Cap.1000ml",Non Volumetric Glassware,2,88.92
12.165.0250,"Bottles, Only For Flask Type Washing Bottles, Cap.250ml",Non Volumetric Glassware,2,132.13
12.165.0500,"Bottles, Only For Flask Type Washing Bottles, Cap.500ml",Non Volumetric Glassware,2,215.22
12.165.1000,"Bottles, Only For Flask Type Washing Bottles, Cap.1000ml",Non Volumetric Glassware,2,221.09
12.168.0125,"Gas Washing Bottle, Dreschel's, Cap.125ml",Non Volumetric Glassware,1,171.88
12.168.0250,"Gas Washing Bottle, Dreschel's, Cap.250ml",Non Volumetric Glassware,1,209.04
12.168.0500,"Gas Washing Bottle, Dreschel's, Cap.500ml",Non Volumetric Glassware,1,294.70
12.168.0005,"Spare Head, For Dreschel's Gas Wash Bottles, Cap.125ml",Non Volumetric Glassware,2,75.39
12.168.0010,"Spare Head, For Dreschel's Gas Wash Bottles, Cap.250ml",Non Volumetric Glassware,2,83.92
12.168.0015,"Spare Head, For Dreschel's Gas Wash Bottles, Cap.500ml",Non Volumetric Glassware,2,98.97
12.169.0125,"Bottles, Only For Dreschel's Gas Washing Bottles, Cap.125ml",Non Volumetric Glassware,2,102.10
12.169.0250,"Bottles, Only For Dreschel's Gas Washing Bottles, Cap.250ml",Non Volumetric Glassware,2,135.13
12.169.0500,"Bottles, Only For Dreschel's Gas Washing Bottles, Cap.500ml",Non Volumetric Glassware,2,198.20
12.167.0100,"Gas Washing Bottle, Dreschel's Head with Reagent Bottle, Cap.100ml",Non Volumetric Glassware,1,0.00
12.167.0250,"Gas Washing Bottle, Dreschel's Head with Reagent Bottle, Cap.250ml",Non Volumetric Glassware,1,0.00
12.167.0500,"Gas Washing Bottle, Dreschel's Head with Reagent Bottle, Cap.500ml",Non Volumetric Glassware,1,0.00
12.167.1000,"Gas Washing Bottle, Dreschel's Head with Reagent Bottle, Cap.1000ml",Non Volumetric Glassware,1,0.00
12.167.2000,"Gas Washing Bottle, Dreschel's Head with Reagent Bottle, Cap.2000ml",Non Volumetric Glassware,1,0.00
12.136.4030R,"Weighing Bottle, Squat Form, Dia., x Ht. 40 x 30mm, Cap.15ml",Non Volumetric Glassware,10,92.17
12.136.5025,"Weighing Bottle, Squat Form, Dia., x Ht. 50 x 25mm, Cap.15ml",Non Volumetric Glassware,10,105.47
12.136.5035,"Weighing Bottle, Squat Form, Dia., x Ht. 50 x 35mm, Cap.25ml",Non Volumetric Glassware,10,105.47
12.136.5050,"Weighing Bottle, Squat Form, Dia., x Ht. 50 x 50mm, Cap.50ml",Non Volumetric Glassware,10,106.48
12.136.6040,"Weighing Bottle, Squat Form, Dia., x Ht. 60 x 40mm, Cap.40ml",Non Volumetric Glassware,10,133.01
12.140.2040,"Weighing Bottle, Tall Form, Dia., x Ht. 20 x 40mm, Cap.5ml",Non Volumetric Glassware,10,36.26
12.140.2560,"Weighing Bottle, Tall Form, Dia., x Ht. 25 x 60mm, Cap.15ml",Non Volumetric Glassware,10,40.17
12.140.3060,"Weighing Bottle, Tall Form, Dia., x Ht. 30 x 60mm, Cap.25ml",Non Volumetric Glassware,10,53.83
12.140.4090,"Weighing Bottle, Tall Form, Dia., x Ht. 40 x 90mm, Cap.60ml",Non Volumetric Glassware,10,100.69
12.141.0010,"Specific Gravity Bottles, Weld With Cap, Cap.10ml, IJ10/19ml, OJ 14/23",Non Volumetric Glassware,6,120.10
12.141.0025,"Specific Gravity Bottles, Weld With Cap, Cap.25ml, IJ10/19ml, OJ 14/23",Non Volumetric Glassware,6,122.03
12.141.0050,"Specific Gravity Bottles, Weld With Cap, Cap.50ml, IJ10/19ml, OJ 14/23",Non Volumetric Glassware,6,124.00
12.130.0005,"Pyknometer, Gay- Lussac (S.G. Bottle), Un Calibrated, Cap.5*ml",Non Volumetric Glassware,2,67.75
12.130.0010,"Pyknometer, Gay- Lussac (S.G. Bottle), Un Calibrated, Cap.10ml",Non Volumetric Glassware,2,73.83
12.130.0020,"Pyknometer, Gay- Lussac (S.G. Bottle), Un Calibrated, Cap.20ml",Non Volumetric Glassware,2,76.44
12.130.0025,"Pyknometer, Gay- Lussac (S.G. Bottle), Un Calibrated, Cap.25ml",Non Volumetric Glassware,2,76.56
12.130.0050,"Pyknometer, Gay- Lussac (S.G. Bottle), Un Calibrated, Cap.50ml",Non Volumetric Glassware,2,83.98
12.130.0100,"Pyknometer, Gay- Lussac (S.G. Bottle), Un Calibrated, Cap.100ml",Non Volumetric Glassware,2,95.69
12.142.0005,"Pyknometer, Gay- Lussac (S.G. Bottle), Calibrated, Class A, Cap.5*ml, Tol. ±0.1ml",Non Volumetric Glassware,1,87.52
12.142.0010,"Pyknometer, Gay- Lussac (S.G. Bottle), Calibrated, Class A, Cap.10ml, Tol. ±0.3ml",Non Volumetric Glassware,1,95.63
12.142.0020,"Pyknometer, Gay- Lussac (S.G. Bottle), Calibrated, Class A, Cap.20ml, Tol. ±0.8ml",Non Volumetric Glassware,1,98.65
12.142.0025,"Pyknometer, Gay- Lussac (S.G. Bottle), Calibrated, Class A, Cap.25ml, Tol. ±0.8ml",Non Volumetric Glassware,1,98.81
12.142.0050,"Pyknometer, Gay- Lussac (S.G. Bottle), Calibrated, Class A, Cap.50ml, Tol. ±1ml",Non Volumetric Glassware,1,106.92
12.142.0100,"Pyknometer, Gay- Lussac (S.G. Bottle), Calibrated, Class A, Cap.100ml, Tol. ±2ml",Non Volumetric Glassware,1,118.73
12.139.0005,"Pyknometer, Gay- Lussac (S.G. Bottle), Class A, With NABL Works Certificate, Cap.5*ml, Tol. ±0.1ml",Non Volumetric Glassware,1,104.11
12.139.0010,"Pyknometer, Gay- Lussac (S.G. Bottle), Class A, With NABL Works Certificate, Cap.10ml, Tol. ±0.3ml",Non Volumetric Glassware,1,110.28
12.139.0020,"Pyknometer, Gay- Lussac (S.G. Bottle), Class A, With NABL Works Certificate, Cap.20ml, Tol. ±0.8ml",Non Volumetric Glassware,1,113.63
12.139.0025,"Pyknometer, Gay- Lussac (S.G. Bottle), Class A, With NABL Works Certificate, Cap.25ml, Tol. ±0.8ml",Non Volumetric Glassware,1,113.80
12.139.0050,"Pyknometer, Gay- Lussac (S.G. Bottle), Class A, With NABL Works Certificate, Cap.50ml, Tol. ±1ml",Non Volumetric Glassware,1,125.30
12.139.0100,"Pyknometer, Gay- Lussac (S.G. Bottle), Class A, With NABL Works Certificate, Cap.100ml, Tol. ±2ml",Non Volumetric Glassware,1,138.35
12.134.0010,"Pyknometer With Ground-in Thermometer, Cap.10ml",Non Volumetric Glassware,1,265.27
12.134.0025,"Pyknometer With Ground-in Thermometer, Cap.25ml",Non Volumetric Glassware,1,265.27
12.134.0050,"Pyknometer With Ground-in Thermometer, Cap.50ml",Non Volumetric Glassware,1,265.27
12.134.0100,"Pyknometer With Ground-in Thermometer, Cap.100ml",Non Volumetric Glassware,1,328.33
12.145.0010,"Pyknometer  With  Ground-in  Thermometer,  Class  A  With Individual Works Certificate, Cap.10ml",Non Volumetric Glassware,1,383.20
12.145.0025,"Pyknometer  With  Ground-in  Thermometer,  Class  A  With Individual Works Certificate, Cap.25ml",Non Volumetric Glassware,1,386.56
12.145.0050,"Pyknometer  With  Ground-in  Thermometer,  Class  A  With Individual Works Certificate, Cap.50ml",Non Volumetric Glassware,1,392.91
12.145.0100,"Pyknometer  With  Ground-in  Thermometer,  Class  A  With Individual Works Certificate, Cap.100ml",Non Volumetric Glassware,1,405.63
15.101.0005IS,"Beaker, Low Form, With Graduation & Spout, Cap.5 ml, O.D. x Ht.22x30 mm",Non Volumetric Glassware,12,14.52
15.101.0010IS,"Beaker, Low Form, With Graduation & Spout, Cap.10 ml, O.D. x Ht.26x35 mm",Non Volumetric Glassware,12,14.52
15.101.0025IS,"Beaker, Low Form, With Graduation & Spout, Cap.25 ml, O.D. x Ht.34x50 mm",Non Volumetric Glassware,10,15.32
15.101.0050IS,"Beaker, Low Form, With Graduation & Spout, Cap.50 ml, O.D. x Ht.42x60 mm",Non Volumetric Glassware,10,18.04
15.101.0100IS,"Beaker, Low Form, With Graduation & Spout, Cap.100 ml, O.D. x Ht.50x70 mm",Non Volumetric Glassware,10,21.71
15.101.0150IS,"Beaker, Low Form, With Graduation & Spout, Cap.150 ml, O.D. x Ht.60x80 mm",Non Volumetric Glassware,10,28.67
15.101.0250IS,"Beaker, Low Form, With Graduation & Spout, Cap.250 ml, O.D. x Ht.70x95 mm",Non Volumetric Glassware,10,30.82
15.101.0400IS,"Beaker, Low Form, With Graduation & Spout, Cap.400 ml, O.D. x Ht.80x110 mm",Non Volumetric Glassware,10,63.63
15.101.0500IS,"Beaker, Low Form, With Graduation & Spout, Cap.500 ml, O.D. x Ht.83x115 mm",Non Volumetric Glassware,6,66.46
15.101.0600IS,"Beaker, Low Form, With Graduation & Spout, Cap.600 ml, O.D. x Ht.90x125 mm",Non Volumetric Glassware,6,73.14
15.101.0800IS,"Beaker, Low Form, With Graduation & Spout, Cap.800 ml, O.D. x Ht.100x135 mm",Non Volumetric Glassware,6,106.29
15.101.1000IS,"Beaker, Low Form, With Graduation & Spout, Cap.1000 ml, O.D. x Ht.105x146 mm",Non Volumetric Glassware,6,120.33
15.101.2000IS,"Beaker, Low Form, With Graduation & Spout, Cap.2000 ml, O.D. x Ht.130x185 mm",Non Volumetric Glassware,4,247.16
15.101.3000IS,"Beaker, Low Form, With Graduation & Spout, Cap.3000 ml, O.D. x Ht.150x210 mm",Non Volumetric Glassware,1,767.14
15.101.5000IS,"Beaker, Low Form, With Graduation & Spout, Cap.5000 ml, O.D. x Ht.170x270 mm",Non Volumetric Glassware,1,837.07
15.101.9910IS,"Beaker, Low Form, With Graduation & Spout, Cap.10000 ml, O.D. x Ht.220x350 mm",Non Volumetric Glassware,1,2502.50
15.102.0050IS,"Amber Colour Beaker, Low Form, With Graduation & Spout, Cap.50 ml, O.D. x Ht.42x60 mm",Non Volumetric Glassware,10,143.15
15.102.0100IS,"Amber Colour Beaker, Low Form, With Graduation & Spout, Cap.100 ml, O.D. x Ht.50x70 mm",Non Volumetric Glassware,10,206.43
15.102.0150IS,"Amber Colour Beaker, Low Form, With Graduation & Spout, Cap.150 ml, O.D. x Ht.60x80 mm",Non Volumetric Glassware,10,227.83
15.102.0250IS,"Amber Colour Beaker, Low Form, With Graduation & Spout, Cap.250 ml, O.D. x Ht.70x95 mm",Non Volumetric Glassware,10,277.94
15.102.0500IS,"Amber Colour Beaker, Low Form, With Graduation & Spout, Cap.500 ml, O.D. x Ht.83x115 mm",Non Volumetric Glassware,6,349.75
15.104.0050IS,"Beaker, Tall Form, With Graduation & Spout, Cap.50 ml, O.D. x Ht.38x70 mm",Non Volumetric Glassware,10,19.17
15.104.0100IS,"Beaker, Tall Form, With Graduation & Spout, Cap.100 ml, O.D. x Ht.48x80 mm",Non Volumetric Glassware,10,23.03
15.104.0150IS,"Beaker, Tall Form, With Graduation & Spout, Cap.150 ml, O.D. x Ht.55x95 mm",Non Volumetric Glassware,10,29.10
15.104.0250IS,"Beaker, Tall Form, With Graduation & Spout, Cap.250 ml, O.D. x Ht.60x120 mm",Non Volumetric Glassware,10,41.91
15.104.0400IS,"Beaker, Tall Form, With Graduation & Spout, Cap.400 ml, O.D. x Ht.70x130 mm",Non Volumetric Glassware,10,63.72
15.104.0500IS,"Beaker, Tall Form, With Graduation & Spout, Cap.500 ml, O.D. x Ht.80x138 mm",Non Volumetric Glassware,6,73.00
15.104.0600IS,"Beaker, Tall Form, With Graduation & Spout, Cap.600 ml, O.D. x Ht.80x150 mm",Non Volumetric Glassware,6,80.16
15.104.0800IS,"Beaker, Tall Form, With Graduation & Spout, Cap.800 ml, O.D. x Ht.90x175 mm",Non Volumetric Glassware,6,99.34
15.104.1000IS,"Beaker, Tall Form, With Graduation & Spout, Cap.1000 ml, O.D. x Ht.95x180 mm",Non Volumetric Glassware,6,118.47
15.104.2000IS,"Beaker, Tall Form, With Graduation & Spout, Cap.2000 ml, O.D. x Ht.120x240 mm",Non Volumetric Glassware,4,519.88
15.104.3000IS,"Beaker, Tall Form, With Graduation & Spout, Cap.3000 ml, O.D. x Ht.135x280 mm",Non Volumetric Glassware,4,569.00
15.105.0010,"Beaker, Low Form, With Double Capacity Scale, Cap.10 ml, Grad.Int. - , O.D. x Ht.25x35 mm",Non Volumetric Glassware,12,12.42
